apn,number_of_buildings,view_code,parcel_level_latitude,parcel_level_longitude,situs_house_number,situs_house_number_suffix,situs_direction,situs_street_name,situs_mode,situs_unit_number,situs_city,situs_state,situs_zip_code,situs_county,assessed_land_value,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bath_rooms_calculated_all_buildings,total_baths_primary_building,full_baths_all_buildings,half_baths_all_buildings,pool_indicator,pool_code,stories_number,universal_building_square_feet,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,basement_square_feet,garage_parking_square_feet,avm_value_amount
176351010000,1,VFA,34.026914,-117.139065,649,,,FAIRWAY,DR,,REDLANDS,CA,923737359,SAN BERNARDINO,131790,14148,1963,1963,5,9,3,3,3,,Y,00S,2,2364,2744,2369,1384,,380,779400
167831520000,1,,34.073985,-117.193505,830,,W,PENNSYLVANIA,AVE,,REDLANDS,CA,923742040,SAN BERNARDINO,58574,10890,1986,1986,3,7,2,2,2,,,,1,1404,1962,1404,1404,,558,369900
176132150000,1,VGO,34.023705,-117.161202,461,,W,SUNSET,DR,,REDLANDS,CA,923737239,SAN BERNARDINO,117114,27600,1957,1960,3,7,2,2,2,,,,1,2620,4095,2620,2118,1015,460,890400
175371250000,1,VGO,34.029256,-117.192769,1320,,,ARROYO,CRES,,REDLANDS,CA,923736508,SAN BERNARDINO,232572,21800,1988,1988,4,10,6,5.5,5,1,Y,,2,4580,5370,4580,2722,,790,1355600
174441240000,1,,34.054997,-117.143031,9,,S,LA SALLE,ST,,REDLANDS,CA,923745535,SAN BERNARDINO,105974,10000,1980,1980,3,6,2,2,2,,,,1,1884,2499,1885,1884,,615,497900
167351130000,1,,34.080685,-117.188392,511,,W,PIONEER,AVE,,REDLANDS,CA,923741600,SAN BERNARDINO,30283,6954,1956,1956,3,5,1,1,1,,,,1,1103,1103,1103,1103,,400,281200
168751050000,1,,34.071088,-117.146708,1340,,,FOOTHILL,WAY,,REDLANDS,CA,923742783,SAN BERNARDINO,150312,8102,2001,2001,4,9,3,3,3,,,,2,2948,3368,2948,1696,,420,652100
1212201080000,1,,34.075327,-117.158132,1536,,,NELSON,ST,,REDLANDS,CA,923742760,SAN BERNARDINO,52989,10458,1994,1993,5,8,2,2,2,,,,1,1741,2161,1741,1741,,420,439600
167191910000,1,,34.071727,-117.188085,508,,,LEMONWOOD,AVE,,REDLANDS,CA,923742178,SAN BERNARDINO,59015,6969,1979,1979,4,6,2,2,2,,,,1,1260,1700,1260,1260,,440,356400
170342240000,1,,34.060775,-117.15047,609,,,CARDINAL,LN,,REDLANDS,CA,923744101,SAN BERNARDINO,91379,14070,1959,1959,3,6,2,2,2,,Y,00S,1,1570,2007,1570,1570,,437,419500
168681140000,1,,34.064872,-117.139744,1780,,,MENDOCINO,WAY,,REDLANDS,CA,923744916,SAN BERNARDINO,51475,6000,1988,1988,4,9,3,2.5,2,1,,,2,1891,2323,1891,960,,432,444800
176192250000,1,VFA,34.020271,-117.13901,1947,,,COUNTRY CLUB,DR,,REDLANDS,CA,923737305,SAN BERNARDINO,330000,19602,1979,1980,4,9,4,5,4,,Y,00S,2,4772,5572,4772,2915,,800,1492200
173481050000,1,,34.05138,-117.162037,1041,,E,PALM,AVE,,REDLANDS,CA,923746252,SAN BERNARDINO,105450,2500,1984,1982,3,6,2,2,2,,,,1,1671,2131,1671,1671,,460,345700
173482240000,1,,34.051691,-117.164984,813,,,ARDMORE,CIR,,REDLANDS,CA,923746201,SAN BERNARDINO,109242,3355,1980,1980,3,6,2,2,2,,,,1,1434,1854,1434,1434,,420,406600
172281500000,1,,34.039784,-117.191051,575,,S,SAN MATEO,ST,,REDLANDS,CA,923735708,SAN BERNARDINO,50171,11008,1951,1947,2,5,1,1,1,,,,1,906,1076,906,906,,170,324500
171451210000,1,,34.054262,-117.194196,806,,,MATTHEW,CT,,REDLANDS,CA,923734562,SAN BERNARDINO,47567,4929,1979,1979,2,4,2,2,2,,,,1,1032,1272,1099,1032,,240,302700
174192390000,1,VAV,34.051284,-117.140569,1752,,,PARKVIEW,,,REDLANDS,CA,923745563,SAN BERNARDINO,91047,5900,1986,1986,4,9,3,2.5,2,1,,,2,2198,2682,2198,1172,,484,526800
167252280000,1,,34.069803,-117.180702,120,,E,LUGONIA,AVE,,REDLANDS,CA,923742318,SAN BERNARDINO,96900,6565,1962,1962,3,5,2,1.5,2,,,,1,1088,1368,1084,1088,,280,334600
167861130000,1,,34.083721,-117.178866,1921,,,GLOVER,ST,,REDLANDS,CA,923741729,SAN BERNARDINO,122400,8845,1991,1991,4,8,3,2.5,2,1,,,2,1879,2326,1879,933,,447,392100
173262240000,1,,34.04983,-117.15884,1201,,,DEL HAVEN,CT,,REDLANDS,CA,923745407,SAN BERNARDINO,49984,9545,1978,1978,3,7,2,2,2,,Y,00S,1,1830,2313,1829,1395,,483,461700
1212071160000,1,VFA,34.08071,-117.171611,864,,E,PIONEER,AVE,,REDLANDS,CA,923741802,SAN BERNARDINO,20706,7446,1977,1977,4,7,2,2,2,,,,1,1894,2361,1894,1522,,467,426500
170421340000,1,VFA,34.056916,-117.145641,140,,,AUBURN,CT,,REDLANDS,CA,923744203,SAN BERNARDINO,37145,7420,1978,1978,4,8,3,2.5,2,1,,,2,1781,2223,1782,941,,442,414600
169031140000,1,,34.065465,-117.190415,1003,,,LAWTON,ST,,REDLANDS,CA,923743018,SAN BERNARDINO,5411,6200,1972,1972,3,6,2,2,2,,Y,1,1,1176,1176,1176,1176,,480,300700
1212261240000,1,,34.072609,-117.172424,1417,,,HUNTER,DR,,REDLANDS,CA,923742527,SAN BERNARDINO,51502,8100,1978,1978,3,6,2,2,2,,,,1,1232,1716,1232,1232,,484,342500
171223020000,1,,34.052635,-117.187406,31,,S,BUENA VISTA,ST,,REDLANDS,CA,923735124,SAN BERNARDINO,56814,7500,1936,1936,2,6,2,1.5,1,1,,,1,1174,1174,1174,754,,400,468300
172161280000,1,,34.039857,-117.202942,1510,,,BELLA VISTA,CRES,,REDLANDS,CA,923734803,SAN BERNARDINO,97960,10000,1978,1978,4,8,2,2,2,,,,1,1737,2265,1737,1737,,528,581200
172421230000,1,,34.042746,-117.20848,131,,,CARMODY,ST,,REDLANDS,CA,923734814,SAN BERNARDINO,160650,10266,1977,1977,4,7,3,2.5,2,1,Y,1,2,1982,2750,1982,1058,,768,543600
169046020000,1,,34.063635,-117.187638,826,,,COLUMBIA,ST,,REDLANDS,CA,923743110,SAN BERNARDINO,65277,6731,1910,1930,3,5,1,1,1,,,,1,948,948,948,798,,231,280600
174373090000,1,,34.038753,-117.161138,357,,,FRANKLIN,AVE,,REDLANDS,CA,923736873,SAN BERNARDINO,87605,13520,1967,1967,3,7,2,2,2,,Y,1,1,2024,2486,2024,1792,,462,648900
167911200000,1,,34.084336,-117.186894,1990,,,FURLOW,DR,,REDLANDS,CA,923741646,SAN BERNARDINO,118620,7625,2007,2007,5,10,3,3,3,,,,2,3137,3787,3137,1450,,650,579900
168432100000,1,VAV,34.064749,-117.149874,1530,,,CLOCK,AVE,,REDLANDS,CA,923743912,SAN BERNARDINO,129574,6750,1977,1977,4,7,2,2,2,,,,1,1660,2134,1660,1456,,474,478200
167432270000,1,,34.082227,-117.188723,1865,,,CLEMENTINE,ST,,REDLANDS,CA,923741606,SAN BERNARDINO,96929,8282,2018,2018,4,8,3,3,3,,,,,2810,3287,2810,1412,,,615200
171392020000,1,,34.055553,-117.192009,47,,N,MICHIGAN,ST,,REDLANDS,CA,923734629,SAN BERNARDINO,52718,7000,1956,1956,3,6,2,2,2,,,,1,1642,2041,1642,1158,,399,421300
173251150000,1,,34.044939,-117.171606,900,,,SALEM,DR,,REDLANDS,CA,923736147,SAN BERNARDINO,185729,57600,1930,1930,2,6,2,2,2,,Y,1,1,2218,2443,2218,2218,225,480,
167134070000,1,,34.078936,-117.175954,519,,,DOYLE,AVE,,REDLANDS,CA,923742402,SAN BERNARDINO,85718,7200,1971,1971,4,6,2,2,2,,,,1,1308,1764,1308,1308,,,360200
176491090000,1,,34.026548,-117.141027,630,,,FAIRWAY,DR,,REDLANDS,CA,923737346,SAN BERNARDINO,148922,17582,1991,1992,3,9,3,3,3,,Y,00S,2,3371,4251,3371,1771,,880,943500
168661190000,1,,34.068088,-117.141238,1200,,,VIA BARCELONA,,,REDLANDS,CA,923744945,SAN BERNARDINO,110443,5500,1987,1987,3,8,3,2.5,2,1,Y,00S,2,1832,2305,1832,920,,473,456800
1212131190000,1,,34.078968,-117.171625,829,,,DOYLE,AVE,,REDLANDS,CA,923742530,SAN BERNARDINO,77845,7875,1978,1978,3,6,2,2,2,,,,1,1196,1658,1196,1196,,462,366200
175174160000,1,,34.033188,-117.180603,925,,W,CRESCENT,AVE,,REDLANDS,CA,923736611,SAN BERNARDINO,140454,8125,1950,1950,3,8,2,1,2,,,,1,1702,2062,1717,1522,,360,532500
1212051590000,1,,34.082139,-117.167358,1090,,,ALEXIS,LN,,REDLANDS,CA,923741838,SAN BERNARDINO,149400,6067,2004,2004,4,8,3,2.5,2,1,,,2,2681,3153,2686,1209,,472,500700
168071360000,1,,34.077834,-117.151746,1623,,,PENNY,LN,,REDLANDS,CA,923745706,SAN BERNARDINO,209841,14010,2018,2018,4,6,3,3,3,,,,1,2397,3048,2395,2397,,,646000
170431050000,1,,34.061798,-117.147947,621,,N,DEARBORN,ST,,REDLANDS,CA,923743924,SAN BERNARDINO,84273,9100,1978,1978,3,6,2,2,2,,Y,,1,1584,2053,1584,1584,,469,405400
168437080000,1,,34.065907,-117.151713,1503,,,CAMPUS,AVE,,REDLANDS,CA,923743907,SAN BERNARDINO,57409,9500,1978,1978,3,5,2,2,2,,Y,1,1,1219,1706,1219,1219,,487,359000
172441360000,1,,34.04063,-117.208796,121,,,TERRACINA,BLVD,,REDLANDS,CA,923734857,SAN BERNARDINO,107204,13000,1977,1977,4,7,2,2,2,,Y,1,1,1787,2447,1787,1787,,660,460100
1212285180000,1,,34.071015,-117.164086,1318,,,VILLAGE,ST,,REDLANDS,CA,923744722,SAN BERNARDINO,42754,4368,1984,1984,2,7,2,2,2,,,,1,1440,1440,1440,1440,,720,223700
171332200000,1,,34.053766,-117.17895,224,,,SONORA,ST,,REDLANDS,CA,923735208,SAN BERNARDINO,126000,8000,1930,1930,2,6,1,1,1,,,,1,824,824,980,824,,,411400
1212151220000,1,,34.076376,-117.17335,1554,,,CHURCH,ST,,REDLANDS,CA,923742507,SAN BERNARDINO,94448,12600,1978,1978,4,7,2,2,2,,,,1,1753,1753,1753,1353,,224,403600
174441310000,,,34.054062,-117.14215,23,,,DOLORES,CT,,REDLANDS,CA,923745593,SAN BERNARDINO,110257,10000,,,,,,,,,,,,,,,,,,555700
173482300000,1,,34.052435,-117.165251,1083,,,ARDMORE,CIR,,REDLANDS,CA,923746266,SAN BERNARDINO,60296,1362,1980,1980,3,5,2,2,2,,,,1,1362,1803,1362,1362,,441,387400
170181260000,,,34.057593,-117.173344,807,,E,CENTRAL,AVE,,REDLANDS,CA,923745380,SAN BERNARDINO,42902,3300,,,,,,,,,,,,,,,,,,367200
172201240000,1,,34.046271,-117.18951,309,,S,ASH,ST,,REDLANDS,CA,923735034,SAN BERNARDINO,111502,8250,1957,1957,4,7,2,2,2,,Y,1,1,1364,1805,1364,1364,,441,513200
168651090000,1,,34.066735,-117.14313,1687,,E,BROCKTON,AVE,,REDLANDS,CA,923743974,SAN BERNARDINO,76615,6600,1989,1989,3,8,3,2.5,2,1,,,2,1640,2079,1640,804,,439,428000
299141050000,1,,34.052301,-117.120286,31330,,,HIGHLAND,AVE,,REDLANDS,CA,923748231,SAN BERNARDINO,251867,191664,1963,1963,4,10,3,2.5,3,,Y,00S,2,3062,4594,3062,1868,1092,440,1183600
168611020000,1,,34.067953,-117.146785,1610,,,MAPLE,AVE,,REDLANDS,CA,923744922,SAN BERNARDINO,90456,7200,1986,1987,3,7,2,2,2,,,,1,1462,2062,1462,1462,,600,411400
171373150000,1,,34.052602,-117.176576,328,,,MYRTLE,ST,,REDLANDS,CA,923736020,SAN BERNARDINO,111745,7500,1924,1936,3,6,1,1,1,,,,1,1088,1088,1088,1088,,368,457000
167201110000,1,,34.071618,-117.18522,1337,,,CLAY,ST,,REDLANDS,CA,923742224,SAN BERNARDINO,29783,33000,1955,1955,2,6,2,2,2,,,,1,1094,1094,1094,1094,,,235400
300531300000,1,VFA,34.024404,-117.134383,12613,,,WABASH,AVE,,REDLANDS,CA,923737325,SAN BERNARDINO,288087,23188,1983,1983,4,10,3,3,3,,Y,1,,3019,3785,3019,2648,,285,917600
172452400000,1,,34.044682,-117.200788,100,,,LAKESIDE,AVE,,REDLANDS,CA,923734942,SAN BERNARDINO,183600,10150,1979,1979,4,8,3,2.5,2,1,Y,00S,2,2304,2986,2305,1238,,682,615200
172501400000,1,,34.039526,-117.197995,1323,,W,FERN,AVE,,REDLANDS,CA,923734911,SAN BERNARDINO,149970,10000,1979,1979,4,8,2,2,2,,,,1,2138,2784,2122,2138,,646,491200
1212331570000,1,,34.071774,-117.170206,917,,E,DELAWARE,AVE,,REDLANDS,CA,923742660,SAN BERNARDINO,77600,6969,1957,1957,3,6,2,1.5,1,1,Y,00H,1,1044,1304,1044,1044,,260,348500
292511510000,1,,34.050805,-117.212335,68,,,CROCUS,ST,,REDLANDS,CA,923734218,SAN BERNARDINO,67559,3102,2005,2005,3,6,3,2.5,2,1,,,2,1766,2216,1766,808,,450,432700
301143350000,1,VGO,34.018458,-117.110648,31819,,,HIGHVIEW,DR,,REDLANDS,CA,923737582,SAN BERNARDINO,292869,125888,1994,1994,4,8,4,3.5,3,1,Y,00S,2,3431,4175,3433,2088,,744,1287800
292093120000,1,,34.061551,-117.240185,25859,,,MIRAMONTE,ST,,REDLANDS,CA,923738407,SAN BERNARDINO,46859,7200,1951,1951,2,4,1,1,1,,,,1,835,1035,835,835,,200,267200
172194080000,1,,34.044257,-117.192163,1030,,,FLETCHER,AVE,,REDLANDS,CA,923735047,SAN BERNARDINO,69936,8058,1960,1960,3,6,2,2,2,,Y,,1,1316,1820,1316,1316,,504,417400
1212191610000,1,,34.076858,-117.160272,1568,,N,GROVE,ST,,REDLANDS,CA,923742765,SAN BERNARDINO,133110,8100,1999,1999,4,7,3,3,3,,Y,00S,2,1669,2145,1671,975,,476,457400
175052130000,1,,34.036358,-117.183735,930,,,MONTEREY,ST,,REDLANDS,CA,923736616,SAN BERNARDINO,107925,7080,1949,1949,2,5,1,1,1,,,,1,913,913,913,913,,240,424600
300072140000,1,VAV,34.019634,-117.126964,31025,,E,SUNSET,DR,,REDLANDS,CA,923737625,SAN BERNARDINO,235620,22987,1950,1975,3,7,2,2,2,,Y,,1,2104,2104,2142,1598,,,793500
174041180000,1,,34.043998,-117.166172,458,,E,HIGHLAND,AVE,,REDLANDS,CA,923736876,SAN BERNARDINO,71440,11250,1902,1940,2,5,1,1,1,,,,1,899,899,936,432,,360,486300
173221030000,1,,34.041486,-117.178415,433,,W,PALM,AVE,,REDLANDS,CA,923735825,SAN BERNARDINO,137700,10800,1948,1948,2,6,2,1.5,1,1,,,1,1324,1324,1324,1160,,,497900
174441450000,1,VFA,34.05525,-117.141286,1750,,E,CITRUS,AVE,,REDLANDS,CA,923744242,SAN BERNARDINO,140454,21500,1931,1935,4,8,3,2.5,2,1,,,2,2266,2266,2266,1133,,306,537000
173324060000,1,,34.045852,-117.17025,805,,,HIBISCUS,DR,,REDLANDS,CA,923736123,SAN BERNARDINO,125000,8820,1959,1959,3,6,2,2,2,,Y,1,1,1438,1878,1438,1438,,440,422800
167323080000,1,,34.082827,-117.18397,140,,W,PIONEER,AVE,59,REDLANDS,CA,923741612,SAN BERNARDINO,82107,4914,1990,1990,2,4,2,2,2,,,,1,1272,1672,1272,1272,,,269500
172421610000,1,,34.042317,-117.207539,137,,,CHANNING,ST,,REDLANDS,CA,923734862,SAN BERNARDINO,156028,10005,1977,1977,4,7,3,2.5,2,1,Y,1,2,1982,2750,1982,1058,,768,566800
168751440000,1,,34.07174,-117.148045,1570,,,SILVER CUP,CT,,REDLANDS,CA,923742769,SAN BERNARDINO,103296,14194,2002,2002,4,9,3,3,3,,,,2,2948,3368,2948,1696,,420,618300
171221120000,1,,34.051884,-117.190263,630,,,LINDA,PL,,REDLANDS,CA,923735153,SAN BERNARDINO,115974,7800,1939,1941,3,6,1,1,1,,,,1,1098,1098,1098,1098,,216,373700
174321110000,1,,34.035972,-117.160065,135,,,ANITA,CT,,REDLANDS,CA,923737103,SAN BERNARDINO,174787,15180,1962,1963,4,8,2,2,2,,,,1,2136,2620,2136,1800,,484,638200
172501500000,1,,34.038088,-117.197806,442,,,IRIS,ST,,REDLANDS,CA,923735653,SAN BERNARDINO,180300,10000,1979,1979,4,8,3,3,3,,,,2,2301,3015,2301,1444,,714,604900
167191220000,1,,34.072452,-117.18785,418,,,RUBY,AVE,,REDLANDS,CA,923742176,SAN BERNARDINO,101439,7171,1984,1984,4,6,2,2,2,,,,1,1381,1841,1381,1381,,460,393800
175202030000,1,,34.033845,-117.175442,1335,,S,CENTER,ST,,REDLANDS,CA,923737004,SAN BERNARDINO,40331,104544,1927,1930,3,7,2,2,2,,Y,1,1,2757,3135,2757,2757,,378,733000
168561310000,1,,34.067657,-117.150654,1512,,,PADUA,AVE,,REDLANDS,CA,923743921,SAN BERNARDINO,119309,7962,1983,1983,4,7,3,2.5,2,1,,,2,1656,2136,1674,874,,480,418300
1212111110000,1,,34.077945,-117.163679,1629,,,TIVOLI,ST,,REDLANDS,CA,923742631,SAN BERNARDINO,157700,10499,2005,2006,4,8,3,2.5,3,,,,2,3027,3587,3027,1703,,560,570700
167323640000,1,,34.08403,-117.183087,140,,W,PIONEER,AVE,100,REDLANDS,CA,923741617,SAN BERNARDINO,43721,4368,2003,2003,2,7,2,2,2,,,,1,1293,1693,1293,1293,,400,257400
173052360000,1,,34.050249,-117.176554,422,,,SONORA,CIR,,REDLANDS,CA,923738505,SAN BERNARDINO,98815,3023,2003,2003,3,7,3,2.5,2,1,,,2,2045,2494,2045,863,,449,458700
169106240000,1,,34.063374,-117.177387,827,,,POST,ST,,REDLANDS,CA,923744436,SAN BERNARDINO,65265,5240,1908,1930,2,5,1,1,1,,,,1,718,718,718,718,,600,270300
292481310000,1,,34.050509,-117.207354,1555,,,ORANGE,AVE,901,REDLANDS,CA,923731457,SAN BERNARDINO,41212,1550,2005,2005,2,5,3,2.5,3,,,,2,1476,1896,1476,567,,420,356400
168621440000,1,,34.063947,-117.147055,906,,N,DEARBORN,ST,,REDLANDS,CA,923743966,SAN BERNARDINO,84157,8114,1987,1987,2,4,2,2,2,,,,1,1133,1637,1133,1133,,504,356900
176132140000,1,VGO,34.023423,-117.160989,451,,W,SUNSET,DR,,REDLANDS,CA,923737239,SAN BERNARDINO,154382,21070,1974,1974,4,9,3,2.5,2,1,Y,1,1,2100,2628,2100,2100,,528,792200
175451160000,1,VAV,34.02992,-117.183322,1410,,,STERLING,RD,,REDLANDS,CA,923736675,SAN BERNARDINO,188145,44431,1987,1987,4,9,5,4.5,4,1,Y,00S,2,3786,4490,3786,2087,,704,1280400
176471250000,1,VAV,34.022329,-117.163983,1738,,,FAIRMONT,DR,,REDLANDS,CA,923737272,SAN BERNARDINO,213302,76666,1979,1979,4,9,3,2.5,2,1,,,1,3148,3148,3149,2809,,621,866200
1212011070000,1,,34.081154,-117.173431,807,,E,PIONEER,AVE,,REDLANDS,CA,923741801,SAN BERNARDINO,86826,10725,1988,1988,4,8,3,3,3,,,,2,2097,2580,2097,1294,,483,475700
175143130000,2,,34.028093,-117.186897,1520,,,CROWN,ST,,REDLANDS,CA,923736503,SAN BERNARDINO,312120,42036,1958,1958,4,9,5,4,5,,Y,,1,4047,4047,4047,2681,,1710,1043000
172382040000,1,,34.040554,-117.195769,405,,,ARROWVIEW,DR,,REDLANDS,CA,923735756,SAN BERNARDINO,36415,8560,1964,1975,4,7,2,3,2,,Y,1,2,2141,2569,2141,1142,,428,523700
300214040000,1,VFA,34.019858,-117.112821,31653,,,HIGHVIEW,DR,,REDLANDS,CA,923737579,SAN BERNARDINO,115408,18083,1955,1955,3,8,2,2,2,,,,1,2125,2565,2125,1288,,440,667300
174471380000,1,,34.050379,-117.147009,218,,,SILVERTREE,LN,,REDLANDS,CA,923745589,SAN BERNARDINO,70010,11500,1987,1987,5,9,4,3.5,3,1,Y,00H,1,2601,3356,2601,1086,,755,605100
173343040000,1,,34.046403,-117.164513,1000,,,CORONADO,DR,,REDLANDS,CA,923746293,SAN BERNARDINO,24848,9875,1963,1963,3,5,2,2,2,,Y,1,1,1405,1903,1405,1405,,498,390300
1212201110000,1,,34.074628,-117.158177,1520,,,NELSON,ST,,REDLANDS,CA,923742760,SAN BERNARDINO,77317,11050,1993,1993,5,9,2,2,2,,,,1,1727,2147,1727,1727,,420,433300
175051280000,1,,34.036882,-117.185691,1046,,,CHESTNUT,AVE,,REDLANDS,CA,923736608,SAN BERNARDINO,27096,10800,1904,1930,2,6,1,1,1,,,,1,1001,1001,1001,1001,,528,306600
174471180000,1,,34.051497,-117.146975,204,,,DONNA,DR,,REDLANDS,CA,923745526,SAN BERNARDINO,48290,10000,1984,1984,3,6,2,2,2,,,,1,1560,2001,1560,1560,,441,454200
167122030000,1,,34.07772,-117.185378,1612,,,OHIO,ST,,REDLANDS,CA,923742242,SAN BERNARDINO,43004,6350,1958,1958,3,6,2,2,2,,,,1,1726,1726,1726,952,,360,343700
167743010000,1,,34.081175,-117.183303,140,,W,PIONEER,AVE,1,REDLANDS,CA,923741624,SAN BERNARDINO,90000,4368,1987,1987,2,6,2,2,2,,,,,1384,1784,1384,1384,,,309200
175392160000,1,,34.032596,-117.200909,1648,,,SMILEY,RDG,,REDLANDS,CA,92373,SAN BERNARDINO,26954,64000,1955,1955,4,8,1,0.03,,1,,,1,2500,2500,2500,2500,,,737600
167871380000,1,,34.082945,-117.189693,1915,,,CASTLEGATE,LN,,REDLANDS,CA,923741635,SAN BERNARDINO,108095,6600,2005,2005,4,10,3,2.5,2,1,,,2,3511,3979,3511,1559,,468,621700
1212161040000,1,,34.077076,-117.168446,1568,,,HEIDI,CT,,REDLANDS,CA,923742658,SAN BERNARDINO,143820,8700,1985,1985,5,10,4,3,4,,,,2,2519,2992,2526,995,,473,462900
172311200000,1,,34.03804,-117.190438,630,,S,SAN MATEO,ST,,REDLANDS,CA,923735711,SAN BERNARDINO,123808,15300,1979,1979,3,7,2,2,2,,,,1,1623,2085,1623,1623,,462,507300
1212011450000,1,VAV,34.08367,-117.172568,837,,,BEAL,CT,,REDLANDS,CA,923741811,SAN BERNARDINO,122400,7705,1988,1988,3,7,3,2.5,2,1,Y,00S,2,1725,2395,1720,926,,670,422000
172203010000,1,,34.046566,-117.187231,329,,,NORWOOD,ST,,REDLANDS,CA,923735058,SAN BERNARDINO,53165,6500,1952,1952,3,6,2,2,2,,Y,1,1,1691,1691,1691,1334,,480,433000
1212171360000,1,,34.075978,-117.162003,1565,,,CHERYL,ST,,REDLANDS,CA,923744703,SAN BERNARDINO,163800,12004,2005,2006,5,9,3,3,3,,,,2,3464,4107,3464,1815,,643,653200
170132270000,1,,34.059757,-117.171011,839,,,SYLVAN,BLVD,,REDLANDS,CA,923743653,SAN BERNARDINO,82423,7680,1958,1958,4,6,2,1.5,1,1,,,1,1422,1422,1422,1422,,440,367600
170366100000,1,,34.058803,-117.152274,327,,N,LINCOLN,ST,,REDLANDS,CA,923744148,SAN BERNARDINO,104560,7575,1962,1963,3,6,2,2,2,,,,1,1368,1368,1368,1353,,528,383300
172103040000,1,,34.046284,-117.191537,223,,,NANETTE,ST,,REDLANDS,CA,923735014,SAN BERNARDINO,118320,8100,1955,1955,3,6,2,2,2,,,,1,1231,1671,1279,1231,,440,412500
175293030000,1,,34.034298,-117.188705,839,,,ROBINHOOD,LN,,REDLANDS,CA,923736665,SAN BERNARDINO,97505,9000,1955,1955,2,5,1,1,1,,,,1,1038,1038,1038,1038,,400,445000
172031470000,1,,34.051027,-117.192762,3,,S,ASH,ST,,REDLANDS,CA,923735062,SAN BERNARDINO,52503,11970,1957,1956,3,7,2,2,2,,,,1,1557,1998,1557,1221,,441,413500
168131170000,1,,34.073908,-117.139906,1525,,,CARMEL,CT,,REDLANDS,CA,923742716,SAN BERNARDINO,124985,10848,2009,2009,4,9,3,3,3,,Y,1,2,2799,3508,2799,1378,,709,606600
172391020000,1,,34.038209,-117.193701,1226,,W,CYPRESS,AVE,,REDLANDS,CA,923735726,SAN BERNARDINO,125020,8025,1963,1963,4,7,3,2.5,2,1,Y,1,1,1712,2268,1712,1712,,556,500800
169106740000,1,,34.06403,-117.174132,825,,,CHURCH,ST,,REDLANDS,CA,923743547,SAN BERNARDINO,10750,7239,1958,1958,4,7,2,2,2,,,,1,1793,1793,1793,1793,,200,385000
175185040000,1,,34.031789,-117.177046,1353,,,MONTEREY,ST,,REDLANDS,CA,923736948,SAN BERNARDINO,46414,7500,1955,1955,2,6,2,2,2,,Y,1,1,1614,2316,1614,1116,360,342,462300
175293050000,1,,34.03456,-117.188204,831,,,ROBINHOOD,LN,,REDLANDS,CA,923736665,SAN BERNARDINO,87860,13939,1955,1955,3,6,2,2,2,,,,1,1572,1572,1572,1215,,400,502000
168781080000,1,,34.071967,-117.141793,1400,,,CAMBRIA,CT,,REDLANDS,CA,923742794,SAN BERNARDINO,156028,12197,2003,2003,4,9,3,2.5,2,1,Y,00S,2,2746,3142,2746,1448,,396,546800
174651270000,1,VFA,34.046528,-117.142159,520,,,SHADOWBROOK,CT,,REDLANDS,CA,923746474,SAN BERNARDINO,303100,18705,2004,2005,5,11,5,4.5,4,1,Y,00S,2,4335,4993,4335,2007,,658,895400
1212141150000,1,,34.077837,-117.167306,1042,,,STICKNEY,CIR,,REDLANDS,CA,923744710,SAN BERNARDINO,50465,7200,1989,1989,4,8,3,2.5,2,1,,,2,1746,2423,1746,834,,677,391700
167382180000,1,,34.076682,-117.179372,1568,,,LASSEN,ST,,REDLANDS,CA,923742356,SAN BERNARDINO,65684,8100,1960,1962,3,6,2,2,2,,Y,,1,1060,1460,1060,1060,,400,309400
1212072290000,1,,34.079697,-117.170007,951,,,HARTZELL,AVE,,REDLANDS,CA,923742523,SAN BERNARDINO,43004,7112,1979,1979,3,6,2,2,2,7,,,1,1518,1980,1518,1518,,462,355300
300363160000,1,,34.01737,-117.123373,31185,,,DANELAW,AVE,,REDLANDS,CA,923737419,SAN BERNARDINO,133256,15000,1963,1963,4,7,2,2,2,,,,1,1826,2833,1826,1826,,1007,654800
170421170000,1,VFA,34.056329,-117.146497,50,,,AMBER,CT,,REDLANDS,CA,923744272,SAN BERNARDINO,45570,8019,1978,1978,3,6,2,2,2,,Y,00S,1,1273,1753,1273,1273,,480,382700
1212271380000,1,,34.072741,-117.167593,1418,,,LANFAIR,ST,,REDLANDS,CA,923744718,SAN BERNARDINO,44292,7900,1979,1979,3,6,2,2,2,,,,1,1304,1764,1304,1304,,460,368100
1212251050000,1,,34.074756,-117.164695,1522,,,ROSE,ST,,REDLANDS,CA,923744735,SAN BERNARDINO,158900,9392,2005,2006,4,9,3,3,3,,,,2,2990,3626,2990,1333,,636,559200
1212011030000,1,VAV,34.081188,-117.172588,831,,E,PIONEER,AVE,,REDLANDS,CA,923741801,SAN BERNARDINO,44675,7254,1988,1988,3,6,3,2.5,2,1,,,2,1725,2395,1725,926,,670,421300
174481160000,1,,34.051478,-117.143564,212,,,GABRIELLE,WAY,,REDLANDS,CA,923745550,SAN BERNARDINO,140080,10000,1985,1985,4,8,3,3,3,,Y,,2,2096,2823,2096,1156,,727,499100
